State	State Code	ZCTA	Congressional District Number	CD	2016 House Margin
NM	35	87505	3	NM3	24.8
NM	35	87506	3	NM3	24.8
NM	35	87507	3	NM3	24.8
NM	35	87508	3	NM3	24.8
NM	35	87510	3	NM3	24.8
NM	35	87511	3	NM3	24.8
NM	35	87512	3	NM3	24.8
NM	35	87513	3	NM3	24.8
NM	35	87514	3	NM3	24.8
NM	35	87515	3	NM3	24.8
NM	35	87516	3	NM3	24.8
NM	35	87517	3	NM3	24.8
NM	35	87518	3	NM3	24.8
NM	35	87519	3	NM3	24.8
NM	35	87520	3	NM3	24.8
NM	35	87521	3	NM3	24.8
NM	35	87522	3	NM3	24.8
NM	35	87523	3	NM3	24.8
NM	35	87524	3	NM3	24.8
NM	35	87525	3	NM3	24.8
NM	35	87527	3	NM3	24.8
NM	35	87528	3	NM3	24.8
NM	35	87529	3	NM3	24.8
NM	35	87530	3	NM3	24.8
NM	35	87531	3	NM3	24.8
NM	35	87532	3	NM3	24.8
NM	35	87533	3	NM3	24.8
NM	35	87535	3	NM3	24.8
NM	35	87537	3	NM3	24.8
NM	35	87538	3	NM3	24.8
NM	35	87539	3	NM3	24.8
NM	35	87540	3	NM3	24.8
NM	35	87543	3	NM3	24.8
NM	35	87544	3	NM3	24.8
NM	35	87548	3	NM3	24.8
NM	35	87549	3	NM3	24.8
NM	35	87551	3	NM3	24.8
NM	35	87552	3	NM3	24.8
NM	35	87553	3	NM3	24.8
NM	35	87554	3	NM3	24.8
NM	35	87556	3	NM3	24.8
NM	35	87557	3	NM3	24.8
NM	35	87558	3	NM3	24.8
NM	35	87560	3	NM3	24.8
NM	35	87562	3	NM3	24.8
NM	35	87564	3	NM3	24.8
NM	35	87565	3	NM3	24.8
NM	35	87566	3	NM3	24.8
NM	35	87567	3	NM3	24.8
NM	35	87569	3	NM3	24.8
NM	35	87571	3	NM3	24.8
NM	35	87573	3	NM3	24.8
NM	35	87574	3	NM3	24.8
NM	35	87575	3	NM3	24.8
NM	35	87577	3	NM3	24.8
NM	35	87578	3	NM3	24.8
NM	35	87579	3	NM3	24.8
NM	35	87580	3	NM3	24.8
NM	35	87581	3	NM3	24.8
NM	35	87582	3	NM3	24.8
NM	35	87583	3	NM3	24.8
NM	35	87701	3	NM3	24.8
NM	35	87710	3	NM3	24.8
NM	35	87711	3	NM3	24.8
NM	35	87712	3	NM3	24.8
NM	35	87713	3	NM3	24.8
NM	35	87714	3	NM3	24.8
NM	35	87715	3	NM3	24.8
NM	35	87718	3	NM3	24.8
NM	35	87722	3	NM3	24.8
NM	35	87723	3	NM3	24.8
NM	35	87728	3	NM3	24.8
NM	35	87729	3	NM3	24.8
NM	35	87730	3	NM3	24.8
NM	35	87731	3	NM3	24.8
NM	35	87732	3	NM3	24.8
NM	35	87733	3	NM3	24.8
NM	35	87734	3	NM3	24.8
NM	35	87735	3	NM3	24.8
NM	35	87736	3	NM3	24.8
NM	35	87740	3	NM3	24.8
NM	35	87742	3	NM3	24.8
NM	35	87743	3	NM3	24.8
NM	35	87745	3	NM3	24.8
NM	35	87746	3	NM3	24.8
NM	35	87747	3	NM3	24.8
NM	35	87749	3	NM3	24.8
NM	35	87750	3	NM3	24.8
NM	35	87752	3	NM3	24.8
NM	35	87753	3	NM3	24.8
NM	35	88101	3	NM3	24.8
NM	35	88103	3	NM3	24.8
NM	35	88112	3	NM3	24.8
NM	35	88120	3	NM3	24.8
NM	35	88121	3	NM3	24.8
NM	35	88124	3	NM3	24.8
NM	35	88130	3	NM3	24.8
NM	35	88135	3	NM3	24.8
NM	35	88401	3	NM3	24.8
NM	35	88410	3	NM3	24.8
NM	35	88411	3	NM3	24.8
NM	35	88414	3	NM3	24.8
NM	35	88415	3	NM3	24.8
NM	35	88416	3	NM3	24.8
NM	35	88418	3	NM3	24.8
NM	35	88419	3	NM3	24.8
NM	35	88421	3	NM3	24.8
NM	35	88422	3	NM3	24.8
NM	35	88424	3	NM3	24.8
NM	35	88426	3	NM3	24.8
NM	35	88427	3	NM3	24.8
NM	35	88430	3	NM3	24.8
NM	35	88431	3	NM3	24.8
NM	35	88434	3	NM3	24.8
NM	35	88436	3	NM3	24.8
NY	36	10301	11	NY11	24.8
NY	36	10302	11	NY11	24.8
NY	36	10303	11	NY11	24.8
NY	36	10304	11	NY11	24.8
NY	36	10305	11	NY11	24.8
NY	36	10306	11	NY11	24.8
NY	36	10307	11	NY11	24.8
NY	36	10308	11	NY11	24.8
NY	36	10309	11	NY11	24.8
NY	36	10310	11	NY11	24.8
NY	36	10311	11	NY11	24.8
NY	36	10312	11	NY11	24.8
NY	36	10314	11	NY11	24.8
NY	36	11209	11	NY11	24.8
NY	36	11214	11	NY11	24.8
NY	36	11219	11	NY11	24.8
NY	36	11220	11	NY11	24.8
NY	36	11223	11	NY11	24.8
NY	36	11224	11	NY11	24.8
NY	36	11228	11	NY11	24.8
NY	36	11229	11	NY11	24.8
NY	36	11235	11	NY11	24.8
NY	36	11425	11	NY11	24.8
NY	36	11701	2	NY2	24.9
NY	36	11702	2	NY2	24.9
NY	36	11703	2	NY2	24.9
NY	36	11704	2	NY2	24.9
NY	36	11705	2	NY2	24.9
NY	36	11716	2	NY2	24.9
NY	36	11717	2	NY2	24.9
NY	36	11718	2	NY2	24.9
NY	36	11726	2	NY2	24.9
NY	36	11730	2	NY2	24.9
NY	36	11739	2	NY2	24.9
NY	36	11751	2	NY2	24.9
NY	36	11752	2	NY2	24.9
NY	36	11757	2	NY2	24.9
NY	36	11758	2	NY2	24.9
NY	36	11762	2	NY2	24.9
NY	36	11769	2	NY2	24.9
NY	36	11783	2	NY2	24.9
NY	36	11795	2	NY2	24.9
NY	36	11796	2	NY2	24.9
NY	36	11798	2	NY2	24.9
OH	39	44003	14	OH14	25.2
OH	39	44004	14	OH14	25.2
OH	39	44010	14	OH14	25.2
OH	39	44021	14	OH14	25.2
OH	39	44022	14	OH14	25.2
OH	39	44023	14	OH14	25.2
OH	39	44024	14	OH14	25.2
OH	39	44026	14	OH14	25.2
OH	39	44030	14	OH14	25.2
OH	39	44032	14	OH14	25.2
OH	39	44040	14	OH14	25.2
OH	39	44041	14	OH14	25.2
OH	39	44045	14	OH14	25.2
OH	39	44046	14	OH14	25.2
OH	39	44047	14	OH14	25.2
OH	39	44048	14	OH14	25.2
OH	39	44056	14	OH14	25.2
OH	39	44057	14	OH14	25.2
OH	39	44060	14	OH14	25.2
OH	39	44062	14	OH14	25.2
OH	39	44064	14	OH14	25.2
OH	39	44065	14	OH14	25.2
OH	39	44067	14	OH14	25.2
OH	39	44072	14	OH14	25.2
OH	39	44076	14	OH14	25.2
OH	39	44077	14	OH14	25.2
OH	39	44080	14	OH14	25.2
OH	39	44081	14	OH14	25.2
OH	39	44082	14	OH14	25.2
OH	39	44084	14	OH14	25.2
OH	39	44085	14	OH14	25.2
OH	39	44086	14	OH14	25.2
OH	39	44087	14	OH14	25.2
OH	39	44092	14	OH14	25.2
OH	39	44093	14	OH14	25.2
OH	39	44094	14	OH14	25.2
OH	39	44095	14	OH14	25.2
OH	39	44099	14	OH14	25.2
OH	39	44122	14	OH14	25.2
OH	39	44124	14	OH14	25.2
OH	39	44125	14	OH14	25.2
OH	39	44131	14	OH14	25.2
OH	39	44139	14	OH14	25.2
OH	39	44141	14	OH14	25.2
OH	39	44143	14	OH14	25.2
OH	39	44146	14	OH14	25.2
OH	39	44147	14	OH14	25.2
OH	39	44202	14	OH14	25.2
OH	39	44221	14	OH14	25.2
OH	39	44223	14	OH14	25.2
OH	39	44224	14	OH14	25.2
OH	39	44231	14	OH14	25.2
OH	39	44234	14	OH14	25.2
OH	39	44236	14	OH14	25.2
OH	39	44240	14	OH14	25.2
OH	39	44241	14	OH14	25.2
OH	39	44255	14	OH14	25.2
OH	39	44262	14	OH14	25.2
OH	39	44264	14	OH14	25.2
OH	39	44266	14	OH14	25.2
OH	39	44278	14	OH14	25.2
OH	39	44313	14	OH14	25.2
OH	39	44402	14	OH14	25.2
OH	39	44404	14	OH14	25.2
OH	39	44410	14	OH14	25.2
OH	39	44417	14	OH14	25.2
OH	39	44418	14	OH14	25.2
OH	39	44428	14	OH14	25.2
OH	39	44439	14	OH14	25.2
OH	39	44450	14	OH14	25.2
OH	39	44473	14	OH14	25.2
OH	39	44481	14	OH14	25.2
OH	39	44491	14	OH14	25.2
TN	47	37013	5	TN5	25.2
TN	47	37015	5	TN5	25.2
TN	47	37025	5	TN5	25.2
TN	47	37027	5	TN5	25.2
TN	47	37029	5	TN5	25.2
TN	47	37032	5	TN5	25.2
TN	47	37035	5	TN5	25.2
TN	47	37036	5	TN5	25.2
TN	47	37043	5	TN5	25.2
TN	47	37051	5	TN5	25.2
TN	47	37055	5	TN5	25.2
TN	47	37062	5	TN5	25.2
TN	47	37064	5	TN5	25.2
TN	47	37072	5	TN5	25.2
TN	47	37076	5	TN5	25.2
TN	47	37080	5	TN5	25.2
TN	47	37082	5	TN5	25.2
TN	47	37086	5	TN5	25.2
TN	47	37115	5	TN5	25.2
TN	47	37122	5	TN5	25.2
TN	47	37135	5	TN5	25.2
TN	47	37138	5	TN5	25.2
TN	47	37143	5	TN5	25.2
TN	47	37146	5	TN5	25.2
TN	47	37165	5	TN5	25.2
TN	47	37181	5	TN5	25.2
TN	47	37187	5	TN5	25.2
TN	47	37189	5	TN5	25.2
TN	47	37201	5	TN5	25.2
TN	47	37203	5	TN5	25.2
TN	47	37204	5	TN5	25.2
TN	47	37205	5	TN5	25.2
TN	47	37206	5	TN5	25.2
TN	47	37207	5	TN5	25.2
TN	47	37208	5	TN5	25.2
TN	47	37209	5	TN5	25.2
TN	47	37210	5	TN5	25.2
TN	47	37211	5	TN5	25.2
TN	47	37212	5	TN5	25.2
TN	47	37213	5	TN5	25.2
TN	47	37214	5	TN5	25.2
TN	47	37215	5	TN5	25.2
TN	47	37216	5	TN5	25.2
TN	47	37217	5	TN5	25.2
TN	47	37218	5	TN5	25.2
TN	47	37219	5	TN5	25.2
TN	47	37220	5	TN5	25.2
TN	47	37221	5	TN5	25.2
TN	47	37228	5	TN5	25.2
TN	47	37240	5	TN5	25.2
TN	47	37243	5	TN5	25.2
TN	47	37246	5	TN5	25.2
WI	55	53088	8	WI8	25.3
WI	55	54101	8	WI8	25.3
WI	55	54102	8	WI8	25.3
WI	55	54106	8	WI8	25.3
WI	55	54107	8	WI8	25.3
WI	55	54111	8	WI8	25.3
WI	55	54112	8	WI8	25.3
WI	55	54113	8	WI8	25.3
WI	55	54114	8	WI8	25.3
WI	55	54115	8	WI8	25.3
WI	55	54119	8	WI8	25.3
WI	55	54123	8	WI8	25.3
WI	55	54124	8	WI8	25.3
WI	55	54127	8	WI8	25.3
WI	55	54128	8	WI8	25.3
WI	55	54129	8	WI8	25.3
WI	55	54130	8	WI8	25.3
WI	55	54135	8	WI8	25.3
WI	55	54136	8	WI8	25.3
WI	55	54137	8	WI8	25.3
WI	55	54138	8	WI8	25.3
WI	55	54139	8	WI8	25.3
WI	55	54140	8	WI8	25.3
WI	55	54141	8	WI8	25.3
WI	55	54143	8	WI8	25.3
WI	55	54149	8	WI8	25.3
WI	55	54150	8	WI8	25.3
WI	55	54153	8	WI8	25.3
WI	55	54154	8	WI8	25.3
WI	55	54155	8	WI8	25.3
WI	55	54156	8	WI8	25.3
WI	55	54157	8	WI8	25.3
WI	55	54159	8	WI8	25.3
WI	55	54160	8	WI8	25.3
WI	55	54161	8	WI8	25.3
WI	55	54162	8	WI8	25.3
WI	55	54165	8	WI8	25.3
WI	55	54166	8	WI8	25.3
WI	55	54169	8	WI8	25.3
WI	55	54170	8	WI8	25.3
WI	55	54171	8	WI8	25.3
WI	55	54173	8	WI8	25.3
WI	55	54174	8	WI8	25.3
WI	55	54177	8	WI8	25.3
WI	55	54180	8	WI8	25.3
WI	55	54201	8	WI8	25.3
WI	55	54202	8	WI8	25.3
WI	55	54204	8	WI8	25.3
WI	55	54205	8	WI8	25.3
WI	55	54209	8	WI8	25.3
WI	55	54210	8	WI8	25.3
WI	55	54211	8	WI8	25.3
WI	55	54212	8	WI8	25.3
WI	55	54213	8	WI8	25.3
WI	55	54216	8	WI8	25.3
WI	55	54217	8	WI8	25.3
WI	55	54229	8	WI8	25.3
WI	55	54234	8	WI8	25.3
WI	55	54235	8	WI8	25.3
WI	55	54246	8	WI8	25.3
WI	55	54301	8	WI8	25.3
WI	55	54302	8	WI8	25.3
WI	55	54303	8	WI8	25.3
WI	55	54304	8	WI8	25.3
WI	55	54307	8	WI8	25.3
WI	55	54311	8	WI8	25.3
WI	55	54313	8	WI8	25.3
WI	55	54416	8	WI8	25.3
WI	55	54450	8	WI8	25.3
WI	55	54486	8	WI8	25.3
WI	55	54911	8	WI8	25.3
WI	55	54913	8	WI8	25.3
WI	55	54922	8	WI8	25.3
WI	55	54927	8	WI8	25.3
WI	55	54928	8	WI8	25.3
WI	55	54929	8	WI8	25.3
WI	55	54931	8	WI8	25.3
WI	55	54933	8	WI8	25.3
WI	55	54942	8	WI8	25.3
WI	55	54944	8	WI8	25.3
WI	55	54945	8	WI8	25.3
WI	55	54946	8	WI8	25.3
WI	55	54948	8	WI8	25.3
WI	55	54949	8	WI8	25.3
WI	55	54950	8	WI8	25.3
WI	55	54961	8	WI8	25.3
WI	55	54962	8	WI8	25.3
WI	55	54977	8	WI8	25.3
CA	6	93601	4	CA4	25.4
CA	6	93602	4	CA4	25.4
CA	6	93604	4	CA4	25.4
CA	6	93605	4	CA4	25.4
CA	6	93614	4	CA4	25.4
CA	6	93621	4	CA4	25.4
CA	6	93623	4	CA4	25.4
CA	6	93626	4	CA4	25.4
CA	6	93628	4	CA4	25.4
CA	6	93633	4	CA4	25.4
CA	6	93634	4	CA4	25.4
CA	6	93641	4	CA4	25.4
CA	6	93643	4	CA4	25.4
CA	6	93644	4	CA4	25.4
CA	6	93645	4	CA4	25.4
CA	6	93651	4	CA4	25.4
CA	6	93653	4	CA4	25.4
CA	6	93664	4	CA4	25.4
CA	6	93667	4	CA4	25.4
CA	6	93669	4	CA4	25.4
CA	6	93675	4	CA4	25.4
CA	6	95222	4	CA4	25.4
CA	6	95223	4	CA4	25.4
CA	6	95224	4	CA4	25.4
CA	6	95225	4	CA4	25.4
CA	6	95226	4	CA4	25.4
CA	6	95228	4	CA4	25.4
CA	6	95232	4	CA4	25.4
CA	6	95233	4	CA4	25.4
CA	6	95245	4	CA4	25.4
CA	6	95246	4	CA4	25.4
CA	6	95247	4	CA4	25.4
CA	6	95248	4	CA4	25.4
CA	6	95249	4	CA4	25.4
CA	6	95250	4	CA4	25.4
CA	6	95251	4	CA4	25.4
CA	6	95252	4	CA4	25.4
CA	6	95254	4	CA4	25.4
CA	6	95255	4	CA4	25.4
CA	6	95257	4	CA4	25.4
CA	6	95305	4	CA4	25.4
CA	6	95306	4	CA4	25.4
CA	6	95310	4	CA4	25.4
CA	6	95311	4	CA4	25.4
CA	6	95314	4	CA4	25.4
CA	6	95318	4	CA4	25.4
CA	6	95321	4	CA4	25.4
CA	6	95325	4	CA4	25.4
CA	6	95327	4	CA4	25.4
CA	6	95335	4	CA4	25.4
CA	6	95338	4	CA4	25.4
CA	6	95345	4	CA4	25.4
CA	6	95346	4	CA4	25.4
CA	6	95364	4	CA4	25.4
CA	6	95370	4	CA4	25.4
CA	6	95372	4	CA4	25.4
CA	6	95375	4	CA4	25.4
CA	6	95379	4	CA4	25.4
CA	6	95383	4	CA4	25.4
CA	6	95389	4	CA4	25.4
CA	6	95601	4	CA4	25.4
CA	6	95604	4	CA4	25.4
CA	6	95614	4	CA4	25.4
CA	6	95619	4	CA4	25.4
CA	6	95623	4	CA4	25.4
CA	6	95629	4	CA4	25.4
CA	6	95631	4	CA4	25.4
CA	6	95633	4	CA4	25.4
CA	6	95634	4	CA4	25.4
CA	6	95635	4	CA4	25.4
CA	6	95636	4	CA4	25.4
CA	6	95640	4	CA4	25.4
CA	6	95642	4	CA4	25.4
CA	6	95646	4	CA4	25.4
CA	6	95650	4	CA4	25.4
CA	6	95651	4	CA4	25.4
CA	6	95661	4	CA4	25.4
CA	6	95663	4	CA4	25.4
CA	6	95664	4	CA4	25.4
CA	6	95665	4	CA4	25.4
CA	6	95666	4	CA4	25.4
CA	6	95667	4	CA4	25.4
CA	6	95669	4	CA4	25.4
CA	6	95672	4	CA4	25.4
CA	6	95675	4	CA4	25.4
CA	6	95677	4	CA4	25.4
CA	6	95678	4	CA4	25.4
CA	6	95682	4	CA4	25.4
CA	6	95684	4	CA4	25.4
CA	6	95685	4	CA4	25.4
CA	6	95689	4	CA4	25.4
CA	6	95699	4	CA4	25.4
CA	6	95709	4	CA4	25.4
CA	6	95720	4	CA4	25.4
CA	6	95721	4	CA4	25.4
CA	6	95724	4	CA4	25.4
CA	6	95726	4	CA4	25.4
CA	6	95735	4	CA4	25.4
CA	6	95746	4	CA4	25.4
CA	6	95747	4	CA4	25.4
CA	6	95762	4	CA4	25.4
CA	6	95765	4	CA4	25.4
CA	6	96120	4	CA4	25.4
CA	6	96140	4	CA4	25.4
CA	6	96141	4	CA4	25.4
CA	6	96142	4	CA4	25.4
CA	6	96143	4	CA4	25.4
CA	6	96145	4	CA4	25.4
CA	6	96146	4	CA4	25.4
CA	6	96148	4	CA4	25.4
CA	6	96150	4	CA4	25.4
CA	6	96155	4	CA4	25.4
TX	48	77954	34	TX34	25.4
TX	48	77960	34	TX34	25.4
TX	48	77963	34	TX34	25.4
TX	48	77993	34	TX34	25.4
TX	48	77994	34	TX34	25.4
TX	48	78104	34	TX34	25.4
TX	48	78107	34	TX34	25.4
TX	48	78122	34	TX34	25.4
TX	48	78125	34	TX34	25.4
TX	48	78142	34	TX34	25.4
TX	48	78145	34	TX34	25.4
TX	48	78146	34	TX34	25.4
TX	48	78159	34	TX34	25.4
TX	48	78162	34	TX34	25.4
TX	48	78164	34	TX34	25.4
TX	48	78338	34	TX34	25.4
TX	48	78342	34	TX34	25.4
TX	48	78363	34	TX34	25.4
TX	48	78375	34	TX34	25.4
TX	48	78379	34	TX34	25.4
TX	48	78385	34	TX34	25.4
TX	48	78389	34	TX34	25.4
TX	48	78391	34	TX34	25.4
TX	48	78520	34	TX34	25.4
TX	48	78521	34	TX34	25.4
TX	48	78526	34	TX34	25.4
TX	48	78535	34	TX34	25.4
TX	48	78550	34	TX34	25.4
TX	48	78552	34	TX34	25.4
TX	48	78559	34	TX34	25.4
TX	48	78561	34	TX34	25.4
TX	48	78566	34	TX34	25.4
TX	48	78567	34	TX34	25.4
TX	48	78575	34	TX34	25.4
TX	48	78578	34	TX34	25.4
TX	48	78579	34	TX34	25.4
TX	48	78580	34	TX34	25.4
TX	48	78583	34	TX34	25.4
TX	48	78586	34	TX34	25.4
TX	48	78590	34	TX34	25.4
TX	48	78592	34	TX34	25.4
TX	48	78593	34	TX34	25.4
TX	48	78594	34	TX34	25.4
TX	48	78597	34	TX34	25.4
TX	48	78598	34	TX34	25.4
TX	48	78614	34	TX34	25.4
TX	48	78677	34	TX34	25.4
NM	35	87002	2	NM2	25.5
NM	35	87005	2	NM2	25.5
NM	35	87006	2	NM2	25.5
NM	35	87007	2	NM2	25.5
NM	35	87011	2	NM2	25.5
NM	35	87020	2	NM2	25.5
NM	35	87021	2	NM2	25.5
NM	35	87022	2	NM2	25.5
NM	35	87023	2	NM2	25.5
NM	35	87026	2	NM2	25.5
NM	35	87028	2	NM2	25.5
NM	35	87031	2	NM2	25.5
NM	35	87034	2	NM2	25.5
NM	35	87036	2	NM2	25.5
NM	35	87038	2	NM2	25.5
NM	35	87040	2	NM2	25.5
NM	35	87042	2	NM2	25.5
NM	35	87049	2	NM2	25.5
NM	35	87051	2	NM2	25.5
NM	35	87059	2	NM2	25.5
NM	35	87062	2	NM2	25.5
NM	35	87068	2	NM2	25.5
NM	35	87105	2	NM2	25.5
NM	35	87117	2	NM2	25.5
NM	35	87315	2	NM2	25.5
NM	35	87357	2	NM2	25.5
NM	35	87724	2	NM2	25.5
NM	35	87801	2	NM2	25.5
NM	35	87820	2	NM2	25.5
NM	35	87821	2	NM2	25.5
NM	35	87823	2	NM2	25.5
NM	35	87824	2	NM2	25.5
NM	35	87825	2	NM2	25.5
NM	35	87827	2	NM2	25.5
NM	35	87828	2	NM2	25.5
NM	35	87829	2	NM2	25.5
NM	35	87830	2	NM2	25.5
NM	35	87831	2	NM2	25.5
NM	35	87832	2	NM2	25.5
NM	35	87901	2	NM2	25.5
NM	35	87930	2	NM2	25.5
NM	35	87931	2	NM2	25.5
NM	35	87933	2	NM2	25.5
NM	35	87935	2	NM2	25.5
NM	35	87936	2	NM2	25.5
NM	35	87937	2	NM2	25.5
NM	35	87939	2	NM2	25.5
NM	35	87940	2	NM2	25.5
NM	35	87941	2	NM2	25.5
NM	35	87942	2	NM2	25.5
NM	35	87943	2	NM2	25.5
NM	35	88001	2	NM2	25.5
NM	35	88002	2	NM2	25.5
NM	35	88003	2	NM2	25.5
NM	35	88004	2	NM2	25.5
NM	35	88005	2	NM2	25.5
NM	35	88007	2	NM2	25.5
NM	35	88008	2	NM2	25.5
NM	35	88009	2	NM2	25.5
NM	35	88011	2	NM2	25.5
NM	35	88012	2	NM2	25.5
NM	35	88020	2	NM2	25.5
NM	35	88021	2	NM2	25.5
NM	35	88022	2	NM2	25.5
NM	35	88023	2	NM2	25.5
NM	35	88024	2	NM2	25.5
NM	35	88025	2	NM2	25.5
NM	35	88026	2	NM2	25.5
NM	35	88027	2	NM2	25.5
NM	35	88028	2	NM2	25.5
NM	35	88029	2	NM2	25.5
NM	35	88030	2	NM2	25.5
NM	35	88032	2	NM2	25.5
NM	35	88033	2	NM2	25.5
NM	35	88034	2	NM2	25.5
NM	35	88038	2	NM2	25.5
NM	35	88039	2	NM2	25.5
NM	35	88040	2	NM2	25.5
NM	35	88041	2	NM2	25.5
NM	35	88042	2	NM2	25.5
NM	35	88043	2	NM2	25.5
NM	35	88044	2	NM2	25.5
NM	35	88045	2	NM2	25.5
NM	35	88046	2	NM2	25.5
NM	35	88047	2	NM2	25.5
NM	35	88048	2	NM2	25.5
NM	35	88049	2	NM2	25.5
NM	35	88051	2	NM2	25.5
NM	35	88052	2	NM2	25.5
NM	35	88053	2	NM2	25.5
NM	35	88055	2	NM2	25.5
NM	35	88056	2	NM2	25.5
NM	35	88061	2	NM2	25.5
NM	35	88063	2	NM2	25.5
NM	35	88065	2	NM2	25.5
NM	35	88072	2	NM2	25.5
NM	35	88081	2	NM2	25.5
NM	35	88113	2	NM2	25.5
NM	35	88114	2	NM2	25.5
NM	35	88115	2	NM2	25.5
NM	35	88116	2	NM2	25.5
NM	35	88118	2	NM2	25.5
NM	35	88119	2	NM2	25.5
NM	35	88125	2	NM2	25.5
NM	35	88126	2	NM2	25.5
NM	35	88132	2	NM2	25.5
NM	35	88134	2	NM2	25.5
NM	35	88136	2	NM2	25.5
NM	35	88201	2	NM2	25.5
NM	35	88203	2	NM2	25.5
NM	35	88210	2	NM2	25.5
NM	35	88230	2	NM2	25.5
NM	35	88231	2	NM2	25.5
NM	35	88232	2	NM2	25.5
NM	35	88240	2	NM2	25.5
NM	35	88242	2	NM2	25.5
NM	35	88250	2	NM2	25.5
NM	35	88252	2	NM2	25.5
NM	35	88253	2	NM2	25.5
NM	35	88254	2	NM2	25.5
NM	35	88255	2	NM2	25.5
NM	35	88256	2	NM2	25.5
NM	35	88260	2	NM2	25.5
NM	35	88262	2	NM2	25.5
NM	35	88263	2	NM2	25.5
NM	35	88264	2	NM2	25.5
NM	35	88265	2	NM2	25.5
NM	35	88267	2	NM2	25.5
NM	35	88268	2	NM2	25.5
NM	35	88301	2	NM2	25.5
NM	35	88310	2	NM2	25.5
NM	35	88311	2	NM2	25.5
NM	35	88312	2	NM2	25.5
NM	35	88314	2	NM2	25.5
NM	35	88316	2	NM2	25.5
NM	35	88317	2	NM2	25.5
NM	35	88318	2	NM2	25.5
NM	35	88321	2	NM2	25.5
NM	35	88323	2	NM2	25.5
NM	35	88324	2	NM2	25.5
NM	35	88325	2	NM2	25.5
NM	35	88330	2	NM2	25.5
NM	35	88336	2	NM2	25.5
NM	35	88337	2	NM2	25.5
NM	35	88338	2	NM2	25.5
NM	35	88339	2	NM2	25.5
NM	35	88340	2	NM2	25.5
NM	35	88341	2	NM2	25.5
NM	35	88342	2	NM2	25.5
NM	35	88343	2	NM2	25.5
NM	35	88344	2	NM2	25.5
NM	35	88345	2	NM2	25.5
NM	35	88346	2	NM2	25.5
NM	35	88347	2	NM2	25.5
NM	35	88348	2	NM2	25.5
NM	35	88349	2	NM2	25.5
NM	35	88350	2	NM2	25.5
NM	35	88351	2	NM2	25.5
NM	35	88352	2	NM2	25.5
NM	35	88353	2	NM2	25.5
NM	35	88354	2	NM2	25.5
NM	35	88355	2	NM2	25.5
NM	35	88417	2	NM2	25.5
NM	35	88435	2	NM2	25.5
TX	48	75831	17	TX17	25.6
TX	48	75833	17	TX17	25.6
TX	48	75838	17	TX17	25.6
TX	48	75840	17	TX17	25.6
TX	48	75846	17	TX17	25.6
TX	48	75848	17	TX17	25.6
TX	48	75855	17	TX17	25.6
TX	48	75860	17	TX17	25.6
TX	48	76518	17	TX17	25.6
TX	48	76520	17	TX17	25.6
TX	48	76523	17	TX17	25.6
TX	48	76524	17	TX17	25.6
TX	48	76556	17	TX17	25.6
TX	48	76567	17	TX17	25.6
TX	48	76570	17	TX17	25.6
TX	48	76624	17	TX17	25.6
TX	48	76629	17	TX17	25.6
TX	48	76630	17	TX17	25.6
TX	48	76632	17	TX17	25.6
TX	48	76635	17	TX17	25.6
TX	48	76638	17	TX17	25.6
TX	48	76640	17	TX17	25.6
TX	48	76642	17	TX17	25.6
TX	48	76643	17	TX17	25.6
TX	48	76653	17	TX17	25.6
TX	48	76654	17	TX17	25.6
TX	48	76655	17	TX17	25.6
TX	48	76656	17	TX17	25.6
TX	48	76661	17	TX17	25.6
TX	48	76664	17	TX17	25.6
TX	48	76667	17	TX17	25.6
TX	48	76678	17	TX17	25.6
TX	48	76680	17	TX17	25.6
TX	48	76682	17	TX17	25.6
TX	48	76685	17	TX17	25.6
TX	48	76686	17	TX17	25.6
TX	48	76687	17	TX17	25.6
TX	48	76693	17	TX17	25.6
TX	48	76701	17	TX17	25.6
TX	48	76704	17	TX17	25.6
TX	48	76705	17	TX17	25.6
TX	48	76706	17	TX17	25.6
TX	48	76707	17	TX17	25.6
TX	48	76708	17	TX17	25.6
TX	48	76710	17	TX17	25.6
TX	48	76711	17	TX17	25.6
TX	48	76712	17	TX17	25.6
TX	48	76798	17	TX17	25.6
TX	48	77801	17	TX17	25.6
TX	48	77802	17	TX17	25.6
TX	48	77803	17	TX17	25.6
TX	48	77807	17	TX17	25.6
TX	48	77808	17	TX17	25.6
TX	48	77836	17	TX17	25.6
TX	48	77837	17	TX17	25.6
TX	48	77840	17	TX17	25.6
TX	48	77845	17	TX17	25.6
TX	48	77856	17	TX17	25.6
TX	48	77857	17	TX17	25.6
TX	48	77859	17	TX17	25.6
TX	48	77865	17	TX17	25.6
TX	48	77867	17	TX17	25.6
TX	48	77871	17	TX17	25.6
TX	48	77878	17	TX17	25.6
TX	48	77879	17	TX17	25.6
MI	26	48411	5	MI5	26.1
MI	26	48415	5	MI5	26.1
MI	26	48420	5	MI5	26.1
MI	26	48421	5	MI5	26.1
MI	26	48423	5	MI5	26.1
MI	26	48429	5	MI5	26.1
MI	26	48433	5	MI5	26.1
MI	26	48436	5	MI5	26.1
MI	26	48437	5	MI5	26.1
MI	26	48438	5	MI5	26.1
MI	26	48449	5	MI5	26.1
MI	26	48457	5	MI5	26.1
MI	26	48458	5	MI5	26.1
MI	26	48463	5	MI5	26.1
MI	26	48464	5	MI5	26.1
MI	26	48473	5	MI5	26.1
